,exchangeRate,istVol,marketValue,negotiableValue,profitRate,trdAmt,trdTm,trdVol,searchDate
325,2.721,483,20337.78,6015.23,52.84,161.28,156.95,121746.96,2000-05-24
326,3.1102,484,20648.88,6103.87,53.59,182.34,173.64,139531.66,2000-05-25
327,3.1778,485,20672.24,6111.19,53.62,181.88,177.32,142765.77,2000-05-26
328,3.1476,485,20857.01,6168.65,54.19,186.29,175.65,141405.32,2000-05-29
329,2.84,485,20625.54,6112.46,53.57,166.03,165.67,127688.66,2000-05-30
330,2.7484,485,20796.51,6156.99,54.02,159.61,152.49,123767.76,2000-05-31
331,2.6438,486,20922.49,6187.63,54.33,151.51,151.04,119154.58,2000-06-01
332,3.2213,487,21088.97,6226.85,54.69,172.17,178.83,145370.64,2000-06-02
333,4.1371,487,20907.62,6184.24,54.23,212.11,229.93,186901.84,2000-06-05
334,2.8798,487,21197.64,6276.35,54.97,160.15,164.5,130317.08,2000-06-06
335,2.7477,487,21299.09,6298.23,55.25,156.39,161.09,124451.93,2000-06-07
336,2.6461,488,21217.26,6264.97,55.0,150.3,162.73,120055.21,2000-06-08
337,2.5608,489,20975.08,6196.97,54.33,141.72,150.02,116420.09,2000-06-09
338,2.1748,490,21114.79,6233.66,54.65,123.74,128.72,98955.19,2000-06-12
339,2.4147,490,21393.49,6315.24,55.37,136.53,132.11,109956.13,2000-06-13
340,2.9044,490,21324.87,6292.89,55.18,157.53,165.65,132351.95,2000-06-14
341,2.3822,492,21473.29,6339.09,55.49,139.23,138.18,108735.97,2000-06-15
342,2.4645,492,21298.83,6291.41,55.07,144.28,144.25,112607.7,2000-06-16
343,2.0697,492,21170.16,6256.0,54.77,119.35,129.44,94572.74,2000-06-19
344,1.6694,492,20953.98,6207.77,54.21,96.28,105.81,76595.13,2000-06-20
345,1.3976,492,21149.32,6276.72,54.72,86.64,87.22,64145.51,2000-06-21
346,1.4831,493,21181.18,6294.59,54.75,94.77,91.27,68209.26,2000-06-22
347,2.0659,493,21463.79,6381.75,55.5,126.64,119.86,95163.27,2000-06-23
348,2.4397,493,21553.05,6413.02,55.78,139.51,146.65,112572.82,2000-06-26
349,2.0997,493,21487.17,6382.42,55.61,114.96,125.67,96884.42,2000-06-27
350,1.9939,494,21578.32,6418.43,55.72,120.31,122.84,92306.28,2000-06-28
351,2.0187,494,21477.28,6392.42,55.47,121.92,127.28,93672.03,2000-06-29
352,2.0936,496,21458.29,6380.87,55.22,125.53,134.4,97255.31,2000-06-30
353,2.0665,496,21100.22,6318.5,54.33,119.01,136.26,96636.56,2000-07-03
354,1.4080000000000001,496,21237.04,6352.66,54.73,85.23,92.41,65878.19,2000-07-04
355,1.2878,496,21245.68,6357.27,54.75,79.72,84.62,60280.76,2000-07-05
356,1.3381,498,21274.87,6347.6,54.67,87.0,90.77,62722.61,2000-07-06
357,1.8292,498,21622.08,6449.34,55.53,106.5,106.78,85880.46,2000-07-07
358,2.4988,498,21793.11,6499.44,55.99,140.15,151.73,117321.73,2000-07-10
359,2.4712,498,21935.43,6552.48,56.35,143.3,158.48,116023.02,2000-07-11
360,2.4836,500,22168.0,6609.1,56.71,148.45,159.25,117017.56,2000-07-12
361,3.0871,500,22226.89,6628.75,56.89,191.99,196.84,145499.3,2000-07-13
362,2.6494,500,22316.99,6657.27,57.27,162.25,168.79,125176.04,2000-07-14
363,2.7475,500,22262.21,6638.14,57.12,155.44,173.08,129855.84,2000-07-17
364,1.7455,500,22392.28,6677.42,57.38,109.65,117.69,82549.2,2000-07-18
365,1.963,502,22672.42,6719.55,57.37,125.93,132.4,93173.76,2000-07-19
366,1.8551,504,22691.12,6732.84,57.25,128.9,127.27,88242.03,2000-07-20
367,1.6953,504,22742.66,6746.57,57.37,107.0,112.08,80715.2,2000-07-21
368,1.8703,504,22660.62,6714.27,57.17,113.07,126.72,89107.46,2000-07-24
369,1.6679,507,22861.68,6766.41,57.47,108.63,113.8,79736.9,2000-07-25
370,1.8397,507,23042.88,6824.29,57.89,115.03,118.12,87978.1,2000-07-26
371,2.332,507,23030.9,6820.68,57.89,144.59,152.54,111519.72,2000-07-27
372,2.081,507,23034.64,6831.83,57.9,130.68,138.36,99538.22,2000-07-28
373,2.4067,509,23202.11,6891.31,58.21,151.37,165.38,115468.95,2000-07-31
374,1.7473,509,23256.36,6913.9,58.36,111.12,119.11,83831.19,2000-08-01
375,1.7541,509,23281.67,6916.73,58.42,109.5,117.46,84157.52,2000-08-02
376,2.0977,509,23341.14,6930.83,58.55,129.25,133.92,100640.69,2000-08-03
377,2.2292,509,23225.36,6895.98,58.27,142.66,151.74,106959.08,2000-08-04
378,1.9714,509,23367.68,6976.57,58.6,128.77,133.09,95143.01,2000-08-07
379,1.9335,509,23482.83,7016.74,58.87,130.67,127.81,93395.32,2000-08-08
380,2.2186,509,23615.22,7064.79,59.2,153.35,147.58,107181.32,2000-08-09
381,2.5462,510,23714.86,7098.86,59.39,177.22,175.21,123188.32,2000-08-10
382,2.1174,510,23669.14,7084.65,59.29,151.08,148.14,102600.5,2000-08-11
383,1.9641,510,23812.22,7127.31,59.62,134.03,136.87,95171.82,2000-08-14
384,1.8132,510,23820.29,7132.41,59.62,123.07,130.01,87862.09,2000-08-15
385,1.9393,510,23888.32,7152.32,59.8,130.82,135.03,93970.35,2000-08-16
386,1.9734,510,23969.32,7165.55,59.99,133.05,133.68,95621.65,2000-08-17
387,1.8496,511,23982.55,7176.4,59.98,125.04,127.21,89726.37,2000-08-18
388,2.4447,511,24179.72,7226.01,60.5,159.2,170.66,118617.21,2000-08-21
389,2.2476,511,23793.8,7107.41,59.56,149.3,155.24,109086.56,2000-08-22
390,3.4219999999999997,511,23623.51,7059.15,59.13,222.81,234.14,166090.35,2000-08-23
391,2.38,511,23768.93,7101.51,59.49,163.78,157.78,115515.56,2000-08-24
392,1.8222,512,23980.03,7170.73,59.96,130.51,124.99,88555.73,2000-08-25
393,2.089,512,24149.86,7234.98,60.37,141.97,145.42,101671.53,2000-08-28
394,1.8940000000000001,512,24204.03,7251.27,60.52,130.99,131.27,92286.45,2000-08-29
395,1.9609,512,23863.08,7156.72,59.67,136.5,137.27,95596.82,2000-08-30
396,2.0892,512,23247.66,6976.43,58.13,137.02,150.79,101963.14,2000-08-31
397,1.6869999999999998,513,23055.42,6925.29,57.54,116.37,121.61,82453.26,2000-09-01
398,1.4214,513,23167.95,7005.25,57.8,94.03,101.49,69973.47,2000-09-04
399,1.3069,513,22622.8,6846.15,56.45,87.15,94.87,64360.95,2000-09-05
400,1.3563,513,22180.98,6719.79,55.34,87.34,98.16,67099.4,2000-09-06
401,1.1285,513,22450.38,6802.74,56.01,74.35,79.27,55829.37,2000-09-07
402,1.0222,513,22549.92,6837.04,56.24,69.69,69.51,50659.77,2000-09-08
403,1.1466,513,22698.81,6881.74,56.59,72.29,77.52,56856.06,2000-09-11
404,1.0053,513,22785.94,6911.05,56.8,67.8,69.43,49867.1,2000-09-12
405,1.1679,513,22900.71,6938.74,57.09,76.56,78.02,57928.24,2000-09-13
406,0.961,513,22792.14,6907.12,56.81,64.15,68.76,47665.23,2000-09-14
407,0.8934,513,22792.17,6907.3,56.75,60.3,62.43,44328.26,2000-09-15
408,0.9540000000000001,513,22441.88,6805.47,55.88,62.58,70.73,47353.14,2000-09-18
409,1.2396,515,22012.81,6672.95,54.56,77.84,91.76,61746.53,2000-09-19
410,0.9646,515,22228.81,6734.09,55.12,64.57,67.98,48046.56,2000-09-20
411,0.9289,515,22071.18,6689.3,54.66,63.57,64.29,46445.91,2000-09-21
412,0.9142,517,21950.38,6658.77,54.3,63.16,66.04,45874.04,2000-09-22
413,0.6901,517,21767.32,6612.33,53.84,46.02,50.05,34688.66,2000-09-25
414,0.6292,518,21924.38,6661.68,54.19,45.57,43.12,31663.48,2000-09-26
415,0.6072,518,22223.49,6750.86,54.94,42.12,43.2,30566.89,2000-09-27
416,0.7068,519,21968.37,6679.0,54.2,50.58,53.73,35718.13,2000-09-28
417,0.6975,519,22228.77,6769.16,54.83,50.61,47.55,35281.72,2000-09-29
418,0.8154,519,22299.75,6836.16,54.91,57.0,57.97,41506.69,2000-10-09
419,1.0003,519,22621.47,6941.88,55.68,69.78,70.01,50969.4,2000-10-10
420,1.0759999999999998,519,22528.49,6917.5,55.4,76.18,76.66,54895.33,2000-10-11
421,1.0919,519,22446.84,6901.28,55.2,75.99,76.12,55741.45,2000-10-12
422,1.0121,519,22361.86,6869.38,55.03,72.67,74.46,51687.09,2000-10-13
423,0.8814,519,22194.2,6823.38,54.58,60.57,66.62,45099.87,2000-10-16
424,0.6611,519,22277.37,6851.82,54.78,46.51,49.65,33839.3,2000-10-17
425,0.9617,522,22521.22,6929.87,55.22,77.54,68.6,49428.28,2000-10-18
426,0.8159,522,22410.99,6895.36,54.98,59.13,60.05,41931.96,2000-10-19
427,1.2396,522,22798.07,7022.28,55.95,96.08,89.49,63732.27,2000-10-20
428,1.3159,522,22936.41,7088.11,56.27,95.62,94.7,68032.1,2000-10-23
429,0.9891,522,22906.0,7079.33,56.18,73.13,72.85,51159.92,2000-10-24
430,1.4582,522,23128.21,7138.43,56.74,111.11,105.85,75427.39,2000-10-25
431,1.1234,522,23009.09,7102.57,56.44,81.01,84.4,58162.36,2000-10-26
432,1.0587,522,23008.4,7101.07,56.44,76.28,78.59,54824.23,2000-10-27
433,1.2247,523,23099.33,7116.44,56.64,90.66,92.71,63471.72,2000-10-30
434,1.0757,523,22957.48,7078.77,56.31,76.6,80.65,55749.89,2000-10-31
435,1.0391,524,23188.54,7149.6,56.79,80.76,76.55,53917.88,2000-11-01
436,1.1703,524,23270.23,7172.73,56.99,87.07,87.64,60724.28,2000-11-02
437,0.9472,524,23239.41,7167.61,56.9,70.59,72.86,49229.57,2000-11-03
438,1.123,525,23370.48,7236.37,57.23,86.23,88.32,58710.45,2000-11-06
439,0.9258,525,23448.98,7264.99,57.4,71.41,72.56,48444.41,2000-11-07
440,1.0734,525,23632.58,7315.21,57.84,83.78,81.88,56170.86,2000-11-08
441,1.6298,526,23916.19,7400.4,58.49,128.81,121.69,85454.33,2000-11-09
442,1.9857,526,24093.08,7456.86,58.95,156.96,149.55,104252.47,2000-11-10
443,1.9376,526,24341.13,7532.9,59.66,152.6,147.52,101731.08,2000-11-13
444,1.8429,526,24516.77,7595.46,60.06,142.35,141.02,96904.65,2000-11-14
445,1.8197,526,24470.98,7580.68,59.95,141.62,137.67,95754.86,2000-11-15
446,1.8544,527,24668.91,7638.08,60.38,148.04,137.42,97656.67,2000-11-16
447,1.7321,527,24635.43,7613.59,60.29,129.39,130.44,91213.81,2000-11-17
448,1.7288,528,24755.61,7689.2,60.57,131.79,131.74,91519.26,2000-11-20
449,1.531,528,24721.61,7684.36,60.46,117.36,115.13,81103.06,2000-11-21
450,1.4816,529,24935.54,7756.46,60.93,118.58,112.56,78530.98,2000-11-22
451,1.7974,530,25043.85,7793.7,61.17,140.3,138.62,95332.32,2000-11-23
452,2.1054,530,24275.12,7558.01,59.29,162.53,172.36,111717.57,2000-11-24
453,1.4131,531,24262.32,7558.19,59.2,112.73,116.95,75048.7,2000-11-27
454,1.1605,532,24633.57,7670.81,60.05,91.05,90.56,61668.77,2000-11-28
455,1.2782,533,24545.4,7644.44,59.79,106.42,102.28,67987.21,2000-11-29
456,1.1251,534,24599.07,7656.14,59.89,89.95,87.1,59892.43,2000-11-30
457,1.0831,534,24749.51,7710.71,60.16,85.28,85.56,57786.29,2000-12-01
458,1.1915,534,24862.35,7743.86,60.42,92.2,97.96,63566.0,2000-12-04
459,1.0985,534,24836.14,7747.72,60.46,87.07,97.96,58697.96,2000-12-05
460,1.2871,535,24677.99,7700.04,60.03,106.39,104.8,68879.2,2000-12-06
461,1.2472,536,24707.17,7692.33,60.02,100.84,104.54,66842.97,2000-12-07
462,1.2575,537,24706.52,7759.5,59.97,102.0,107.5,67936.97,2000-12-08
463,1.1312,538,24415.38,7664.9,59.21,89.82,97.8,61180.34,2000-12-11
464,1.5389,539,25329.76,7749.16,58.15,93.53,97.8,83922.51,2000-12-12
465,1.1267,540,25392.95,7779.13,58.07,85.12,87.45,61596.65,2000-12-13
466,0.8641,540,25330.38,7754.33,57.93,66.59,68.38,47236.63,2000-12-14
467,0.932,541,25214.34,7730.54,57.65,77.97,79.08,51009.63,2000-12-15
468,1.0658,542,25289.09,7764.1,57.79,87.05,88.05,58396.62,2000-12-18
469,1.1676,543,25666.11,7841.82,58.35,106.53,93.08,64400.46,2000-12-19
470,1.3066,544,25984.55,7948.66,58.89,107.57,101.96,72326.7,2000-12-20
471,1.4014,546,26150.93,7979.65,58.93,119.14,115.7,77790.8,2000-12-21
472,1.3226,548,26161.88,7975.43,58.86,122.64,110.83,73555.68,2000-12-22
473,1.3345,550,26193.46,7985.28,58.87,115.16,111.56,74378.89,2000-12-25
474,1.2199,552,26332.89,8034.16,59.13,105.18,97.92,68099.14,2000-12-26
475,1.2988,554,26201.68,8006.55,58.74,112.68,107.28,72664.22,2000-12-27
476,1.188,556,26220.44,8025.0,58.54,109.4,97.33,66636.98,2000-12-28
477,1.3156,559,26596.32,8146.79,59.14,112.54,106.83,74186.79,2000-12-29
478,1.5013,559,26999.64,8273.96,60.05,130.8,123.21,84659.82,2001-01-02
479,1.9546,559,27262.34,8352.47,60.66,171.87,164.0,110259.0,2001-01-03
480,1.696,559,27187.49,8339.13,60.46,140.35,140.55,95883.94,2001-01-04
481,1.7052,560,27338.65,8405.28,60.77,146.47,146.79,96591.87,2001-01-05
482,1.9069999999999998,561,27095.93,8330.94,60.19,156.02,172.41,108233.33,2001-01-08
483,1.4287,562,27096.04,8329.15,60.13,113.38,121.49,81189.12,2001-01-09
484,1.5394,563,27426.54,8432.34,60.8,127.25,124.98,87551.08,2001-01-10
485,1.7064,564,27376.42,8413.24,60.58,143.98,140.25,97122.85,2001-01-11
486,1.3184,564,27184.81,8371.93,60.15,108.44,114.84,75257.43,2001-01-12
487,1.5459,566,26312.29,8111.35,58.17,131.6,139.76,88397.83,2001-01-15
488,1.2814,568,26801.29,8173.52,58.65,100.12,105.03,73516.57,2001-01-16
489,0.8144,568,26666.34,8135.81,58.33,64.4,67.49,46769.92,2001-01-17
490,0.9955,570,26836.91,8196.06,58.65,82.53,81.38,57356.81,2001-01-18
491,1.0565,571,27193.01,8312.51,59.39,84.56,86.14,61048.98,2001-01-19
492,0.9205,571,26447.22,8091.93,57.73,72.77,78.08,53229.09,2001-02-05
493,1.0042,573,26399.97,8052.13,57.48,78.42,88.4,58275.16,2001-02-06
494,0.6878,573,26201.06,7992.36,57.06,50.83,59.99,39923.99,2001-02-07
495,0.8276,574,25626.39,7814.39,55.72,73.43,75.68,48099.36,2001-02-08
496,0.965,575,26066.1,7962.16,56.61,75.93,75.6,56379.58,2001-02-09
497,0.7829,576,26141.57,7974.41,56.75,64.04,67.96,45775.83,2001-02-12
498,0.6239,576,26160.64,7980.15,56.81,50.36,54.51,36482.37,2001-02-13
499,0.5173,576,26143.6,7985.82,56.79,41.1,44.01,30297.49,2001-02-14
500,0.5056,576,25914.79,7909.07,56.31,41.08,47.1,29609.38,2001-02-15
501,0.7752,577,25887.24,7907.97,56.17,59.53,72.17,45489.18,2001-02-16
502,0.6071,577,26216.04,7998.62,56.88,50.36,54.35,35624.94,2001-02-19
503,0.7668,577,26035.36,7956.26,56.47,63.28,66.82,45041.49,2001-02-20
504,0.9428,578,25464.49,7793.47,55.3,74.02,90.12,55435.22,2001-02-21
505,0.6494,578,25433.86,7779.94,55.28,51.84,60.11,38181.52,2001-02-22
506,0.7192,578,25826.74,7889.33,56.13,55.56,61.08,42284.69,2001-02-23
507,0.8899,578,26086.98,7976.22,56.69,68.71,61.08,52325.36,2001-02-26
508,0.8387,579,26211.06,8020.59,56.91,65.73,73.48,49466.5,2001-02-27
509,0.7797,582,26216.84,8025.46,56.82,66.69,71.74,46106.3,2001-02-28
510,1.3383,582,26263.66,8105.86,56.91,79.57,75.72,80394.46,2001-03-01
511,1.0555,582,26498.35,8186.36,57.41,78.96,82.34,63489.09,2001-03-02
512,0.8489,583,26466.45,8182.26,57.29,68.35,73.54,51097.39,2001-03-05
513,0.8623,584,26547.53,8206.99,57.42,70.47,72.69,52026.93,2001-03-06
514,0.8967,584,26602.47,8235.62,57.55,69.63,74.72,54187.45,2001-03-07
515,0.8602,584,26733.4,8279.53,57.83,70.01,72.92,51980.81,2001-03-08
516,1.3579,585,26928.89,8345.48,57.94,100.46,112.01,82566.17,2001-03-09
517,0.8548,586,26958.48,8368.49,57.93,74.82,78.15,52047.75,2001-03-12
518,0.7817,586,26794.37,8324.82,57.55,67.94,72.58,47638.86,2001-03-13
519,0.8108,586,27053.39,8403.01,58.1,70.31,68.93,49412.47,2001-03-14
520,1.0781,587,27167.18,8445.06,58.28,92.81,92.5,65824.11,2001-03-15
521,0.9862,588,27178.64,8461.39,58.23,87.16,88.67,60470.32,2001-03-16
522,1.1268,590,27443.45,8538.05,58.7,98.94,99.62,69174.58,2001-03-19
523,1.0378,591,27607.15,8593.99,58.99,91.72,93.28,63781.28,2001-03-20
524,1.2842,591,27951.3,8707.4,59.47,109.06,108.31,79145.87,2001-03-21
525,1.6936,591,28212.97,8781.78,60.03,140.37,136.95,104415.4,2001-03-22
526,1.4992,591,27796.66,8667.18,59.11,128.2,132.89,92524.29,2001-03-23
527,1.2364,592,28345.4,8822.11,60.11,110.49,105.14,76452.85,2001-03-26
528,1.3065,592,28566.18,8900.04,60.58,122.31,113.88,80854.41,2001-03-27
529,1.2954,594,28606.72,8922.61,60.64,120.52,114.95,80346.29,2001-03-28
530,1.3021,595,28583.63,8927.82,60.55,123.66,113.73,81076.87,2001-03-29
531,1.2125,595,28736.26,8976.99,60.88,115.15,105.75,75613.45,2001-03-30
532,1.3781,595,28894.7,9021.17,61.22,129.85,121.66,85945.38,2001-04-02
533,1.1457,595,28869.26,9016.76,61.15,105.15,103.79,71492.24,2001-04-03
534,1.3991,595,28434.94,8879.3,60.23,124.92,120.15,87376.44,2001-04-04
535,1.0898,595,28733.29,8982.53,60.85,98.37,97.04,68166.63,2001-04-05
536,0.9656,595,28671.09,8963.7,60.71,90.61,85.87,60456.16,2001-04-06
537,1.1259,595,28790.2,9014.75,60.92,100.66,98.64,70570.03,2001-04-09
538,0.9802,595,28953.55,9071.9,61.19,90.41,86.95,61640.64,2001-04-10
539,1.0170000000000001,595,28983.74,9091.67,61.27,93.53,90.83,64019.27,2001-04-11
540,1.4631,596,29097.2,9134.42,61.46,147.11,128.15,92408.65,2001-04-12
541,1.1832,596,29243.62,9183.04,61.76,116.18,103.75,74817.92,2001-04-13
542,1.7193,596,29540.25,9290.1,62.4,171.04,151.88,108791.16,2001-04-16
543,1.7737,596,29644.1,9326.25,62.62,176.2,155.34,112324.28,2001-04-17
544,1.6048,596,29570.82,9294.38,62.47,154.37,144.08,101913.15,2001-04-18
545,1.5793,597,29611.45,9297.59,62.51,160.14,146.22,100521.14,2001-04-19
546,1.8559999999999999,597,29325.51,9211.05,61.91,184.8,172.87,118283.21,2001-04-20
547,1.6268,597,29308.67,9197.23,61.85,158.5,153.17,103677.3,2001-04-23
548,1.1898,596,29501.51,9253.91,62.24,118.18,113.18,75904.28,2001-04-24
549,1.4679,596,28903.39,9066.53,60.89,142.99,145.06,93791.27,2001-04-25
550,1.1277,597,28750.95,9027.84,60.57,113.27,114.56,72166.62,2001-04-26
551,0.9131,597,28910.55,9075.35,60.91,89.67,84.96,58464.29,2001-04-27
552,0.8552,597,28938.1,9090.61,60.99,89.11,80.07,54756.62,2001-04-30
553,0.6534,598,29187.35,9177.01,54.32,67.92,63.24,41889.76,2001-05-08
554,0.8220000000000001,598,29116.15,9156.11,54.17,84.18,79.49,52711.83,2001-05-09
555,0.9117,598,29302.4,9208.09,54.5,92.29,88.25,58464.25,2001-05-10
556,0.8955,598,29406.69,9260.14,54.59,89.03,84.66,57547.68,2001-05-11
557,1.3652,598,29643.8,9345.9,55.17,138.77,120.58,87804.51,2001-05-14
558,1.4297,598,29813.32,9397.77,55.49,142.48,128.81,92167.46,2001-05-15
559,1.4298,598,29917.67,9435.69,55.7,150.95,130.53,92383.12,2001-05-16
560,1.3964,598,29845.45,9413.53,55.57,145.61,130.47,90493.32,2001-05-17
561,1.3434,600,30078.58,9490.66,55.94,159.82,127.63,87476.87,2001-05-18
562,1.6534,600,30195.71,9525.03,56.14,170.53,150.35,107804.71,2001-05-21
563,1.1626,600,30131.58,9506.18,56.01,119.79,109.27,75851.08,2001-05-22
564,1.3088,600,29958.25,9451.51,55.65,132.28,124.63,85387.29,2001-05-23
565,1.2281,601,29996.37,9470.68,55.65,130.77,119.75,80240.17,2001-05-24
566,1.0793,601,29915.99,9444.27,55.51,110.75,106.12,70606.64,2001-05-25
567,1.2238,602,29767.97,9398.34,55.04,122.51,120.85,80223.74,2001-05-28
568,0.9398,602,29822.97,9440.44,55.15,94.44,87.59,62043.11,2001-05-29
569,0.9975,602,30211.47,9555.79,55.87,103.2,95.15,65880.43,2001-05-30
570,1.1969,603,30273.98,9566.81,55.92,120.37,119.58,79573.36,2001-05-31
571,1.3194,603,30376.72,9589.11,56.12,132.8,127.27,88003.18,2001-06-01
572,1.5252,603,30517.94,9628.51,56.37,152.69,146.84,101741.4,2001-06-04
573,1.3719999999999999,603,30634.04,9658.65,56.59,141.2,130.09,91649.11,2001-06-05
574,1.4264,604,30724.51,9668.46,56.69,150.14,140.38,95450.32,2001-06-06
575,1.1791,604,30604.84,9640.52,56.49,122.6,117.78,78921.92,2001-06-07
576,1.0637,605,30641.93,9649.68,56.39,123.23,109.65,71323.56,2001-06-08
577,1.0623,605,30589.18,9631.07,56.3,109.76,105.35,71342.58,2001-06-11
578,1.0704,606,30776.04,9692.64,56.63,118.49,107.92,71933.52,2001-06-12
579,1.2906,606,31016.59,9759.02,57.06,139.53,128.42,86731.72,2001-06-13
580,1.5131,606,30485.27,9593.87,56.13,161.03,154.94,101683.07,2001-06-14
581,1.2407,608,30666.81,9662.44,56.44,140.36,133.24,83460.06,2001-06-15
582,1.3613,609,30124.04,9491.21,55.4,149.43,144.66,91636.35,2001-06-18
583,0.8745,609,30176.21,9507.34,55.49,94.43,92.62,58864.97,2001-06-19
584,0.7390000000000001,609,30063.84,9470.86,55.28,78.95,77.44,49763.62,2001-06-20
585,0.7036,609,30415.05,9579.32,55.93,73.17,69.14,47441.64,2001-06-21
586,0.9748,609,30640.14,9641.23,56.24,92.87,86.41,65743.43,2001-06-22
587,1.3835,609,30931.99,9725.02,56.88,125.02,115.3,93390.66,2001-06-25
588,1.3342,610,31020.54,9757.61,56.99,134.28,120.45,90167.01,2001-06-26
589,1.0912,610,30956.12,9742.02,56.86,110.07,101.87,73748.56,2001-06-27
590,1.0766,611,30857.98,9711.7,56.67,111.39,99.57,72795.09,2001-06-28
591,0.8129,611,30839.22,9713.13,56.55,85.56,75.55,54979.41,2001-06-29
592,0.7825,612,30744.56,9679.05,56.42,87.5,81.02,52963.03,2001-07-02
593,0.7098,612,30814.66,9693.3,56.55,73.37,69.83,48049.01,2001-07-03
594,0.6252,612,30691.84,9660.9,56.33,64.5,61.22,42340.56,2001-07-04
595,0.7881,612,30412.22,9579.6,55.81,81.8,77.59,53373.24,2001-07-05
596,0.7773,613,30316.95,9546.29,55.45,78.05,78.82,52873.93,2001-07-06
597,0.6608,613,30308.0,9539.28,55.51,68.0,64.86,44997.65,2001-07-09
598,0.6448,613,30574.03,9618.24,55.99,66.67,62.19,43902.67,2001-07-10
599,0.6135,613,30289.98,9563.2,55.46,63.34,60.45,41849.62,2001-07-11
600,0.6075,613,30242.01,9551.86,55.37,62.86,60.87,41475.17,2001-07-12
601,0.6277,613,30175.89,9535.7,55.17,67.23,61.95,42866.11,2001-07-13
602,0.9319,613,29959.08,9469.96,54.85,100.06,92.38,63640.89,2001-07-16
603,0.7468,613,29891.24,9450.09,54.71,77.62,77.11,50996.25,2001-07-17
604,0.4932,613,29974.11,9477.66,54.86,51.6,51.3,33679.68,2001-07-18
605,0.4893,613,30073.09,9504.87,55.05,50.83,50.02,33423.33,2001-07-19
606,0.9585,613,30478.15,9626.96,55.72,101.83,93.69,65521.91,2001-07-20
607,0.8897,614,30379.39,9600.68,55.59,95.39,89.94,60853.45,2001-07-23
608,0.8613,614,29948.07,9465.13,54.8,90.65,88.52,58907.54,2001-07-24
609,0.7082,614,29612.37,9358.57,54.17,73.49,72.33,48435.16,2001-07-25
610,0.6722,614,29339.22,9267.93,53.67,68.41,71.99,45993.44,2001-07-26
611,0.6757,614,28930.62,9141.91,52.84,69.2,73.05,46248.26,2001-07-27
612,0.9658,614,27393.21,8658.04,50.12,89.66,100.45,66102.25,2001-07-30
613,0.8253,614,26913.68,8505.2,49.26,76.73,80.45,56493.92,2001-07-31
614,0.8212,614,27852.28,8793.51,50.97,77.61,76.96,56282.92,2001-08-01
615,0.7676,614,27455.12,8659.06,50.24,70.31,76.18,52612.85,2001-08-02
616,0.5214,614,27481.42,8666.93,50.19,48.76,53.42,35737.23,2001-08-03
617,0.7717,614,26443.62,8336.7,48.38,70.5,77.6,52893.68,2001-08-06
618,0.7241,615,26777.77,8450.87,48.98,68.2,68.02,49660.23,2001-08-07
619,1.4034,616,29689.6,8477.39,43.71,71.41,86.58,98466.2,2001-08-08
620,0.7688,616,30106.66,8629.16,44.31,60.73,64.44,53937.92,2001-08-09
621,0.8776,616,30556.21,8762.27,44.92,79.99,83.91,61624.87,2001-08-10
622,0.6571,616,30579.05,8777.08,45.0,62.09,64.0,46141.35,2001-08-13
623,0.6084,616,30325.24,8695.07,44.63,58.8,62.67,42719.96,2001-08-14
624,0.4489,616,30444.2,8732.96,44.79,43.49,43.35,31523.79,2001-08-15
625,0.496,616,30030.49,8615.77,44.19,46.97,50.03,34829.47,2001-08-16
626,0.4597,616,30114.19,8635.24,44.26,43.07,45.01,32308.05,2001-08-17
627,0.5104,618,30353.33,8715.87,44.32,46.68,44.29,36047.72,2001-08-20
628,0.4885,618,30425.89,8740.55,44.42,47.2,44.75,34499.51,2001-08-21
629,0.7391,619,29891.55,8597.99,43.62,65.47,68.0,52229.47,2001-08-22
630,0.5847,620,29986.57,8626.24,43.69,61.47,56.98,41368.6,2001-08-23
631,0.5703,622,29788.64,8569.0,43.28,57.62,59.97,40484.24,2001-08-24
632,0.7769,623,28928.22,8328.16,41.93,79.13,80.44,55205.78,2001-08-27
633,0.6356,624,29203.15,8407.51,42.31,63.21,61.9,45194.37,2001-08-28
634,0.5727,625,29323.43,8448.54,42.42,57.81,59.56,40789.91,2001-08-29
635,0.4105,625,29198.09,8396.34,42.25,38.77,37.96,29234.1,2001-08-30
636,0.313,625,29127.09,8385.45,42.14,30.69,31.09,22292.0,2001-08-31
637,0.4704,626,28878.76,8330.02,41.76,42.93,48.92,33542.3,2001-09-03
